2P,2PA,2PCT,3P,3PA,3PCT,AST,Age,BLK,DRB,FG,FGA,FGPCT,FT,FTA,FTPCT,GP,GS,MPG,Name,ORB,PF,PTS,STL,TOV,TRB,eFG
2.4,4.8,.491,0.8,1.8,.452,1.7,26,0.3,1.9,3.2,6.6,.481,0.4,0.6,.629,59,22,21.4,E'Twaun Moore,0.3,1.7,7.5,0.6,0.9,2.3,.541
1.1,2.9,.380,0.9,2.4,.361,1.0,24,0.3,2.8,2.0,5.3,.372,0.5,0.5,.909,64,33,20.3,Tony Snell,0.3,1.6,5.3,0.3,0.8,3.1,.454
1.4,3.5,.400,1.0,2.2,.433,1.7,26,0.6,2.0,2.4,5.7,.413,0.8,1.0,.815,27,4,18.9,Justin Holiday,0.3,1.5,6.5,0.7,1.0,2.3,.497
2.7,6.2,.443,0.3,0.8,.308,0.8,20,0.4,3.5,3.0,7.0,.427,0.8,1.1,.727,62,4,17.8,Bobby Portis,2.0,1.6,7.0,0.4,0.9,5.4,.445
1.8,4.1,.430,1.0,2.7,.357,2.6,31,0.1,1.2,2.7,6.8,.401,0.7,0.9,.766,69,0,16.1,Aaron Brooks,0.3,1.9,7.1,0.4,1.2,1.5,.471
0.7,1.8,.387,0.7,1.6,.411,1.7,35,0.0,1.5,1.3,3.4,.398,0.4,0.5,.938,35,7,15.9,Kirk Hinrich,0.2,1.8,3.8,0.4,0.8,1.7,.496
1.3,2.2,.588,0.0,0.1,.000,0.8,23,0.4,2.3,1.3,2.3,.556,0.8,1.1,.714,31,4,10.4,Cristiano Felicio,1.0,1.0,3.4,0.2,0.4,3.3,.556
0.7,1.9,.343,0.1,0.3,.200,0.3,25,0.2,1.3,0.7,2.2,.325,0.4,0.4,.875,18,2,5.7,Cameron Bairstow,0.2,1.1,1.9,0.1,0.2,1.6,.338
5.0,12.0,.417,1.0,2.0,.500,2.0,35,2.0,4.0,6.0,14.0,.429,0.0,0.0,,1,0,42.0,Dahntay Jones,1.0,6.0,13.0,1.0,0.0,5.0,.464
8.6,14.9,.573,1.1,3.7,.309,6.8,31,0.6,6.0,9.7,18.6,.520,4.7,6.5,.731,76,76,35.6,LeBron James,1.5,1.9,25.3,1.4,3.3,7.4,.551
3.3,7.0,.467,2.1,5.7,.360,2.4,27,0.5,8.0,5.3,12.7,.419,3.4,4.1,.822,77,77,31.5,Kevin Love,1.9,2.1,16.0,0.8,1.8,9.9,.499
5.8,11.6,.502,1.6,4.9,.321,4.7,23,0.3,2.1,7.4,16.6,.448,3.2,3.6,.885,53,53,31.5,Kyrie Irving,0.8,2.0,19.6,1.1,2.3,3.0,.496
1.9,4.4,.438,2.6,6.6,.400,1.7,30,0.3,2.3,4.6,11.0,.415,0.6,0.9,.634,77,77,30.7,J.R. Smith,0.6,2.6,12.4,1.1,0.8,2.8,.535
3.0,5.1,.588,0.0,0.0,,0.8,24,0.6,5.7,3.0,5.1,.588,1.8,3.0,.616,82,34,27.7,Tristan Thompson,3.3,2.5,7.8,0.5,0.7,9.0,.588
1.4,3.6,.401,1.3,3.1,.410,4.4,25,0.1,1.7,2.7,6.7,.405,0.8,0.9,.864,76,14,24.6,Matthew Dellavedova,0.4,2.3,7.5,0.6,1.5,2.1,.501
1.3,2.9,.447,0.8,2.7,.295,1.7,25,0.4,3.2,2.1,5.6,.374,0.7,0.9,.784,54,5,24.4,Iman Shumpert,0.6,2.2,5.8,1.0,1.1,3.8,.444
2.3,4.9,.480,0.9,2.5,.353,2.4,33,0.1,1.6,3.2,7.4,.437,0.9,1.0,.905,41,14,18.2,Mo Williams,0.1,1.5,8.2,0.3,1.4,1.8,.497
1.0,1.9,.554,0.9,2.3,.382,0.8,35,0.2,1.5,1.9,4.2,.458,0.8,1.2,.667,74,5,17.9,Richard Jefferson,0.2,1.7,5.5,0.4,0.6,1.7,.564
2.7,4.6,.574,0.0,0.1,.143,0.4,29,0.8,3.0,2.7,4.7,.565,0.9,1.3,.716,76,48,17.4,Timofey Mozgov,1.4,2.1,6.3,0.3,0.9,4.4,.567
1.1,1.8,.596,1.7,4.4,.377,1.0,32,0.3,3.1,2.7,6.2,.441,0.4,0.5,.786,26,3,17.2,Channing Frye,0.5,2.2,7.5,0.3,0.5,3.6,.575
1.0,2.4,.427,0.0,0.0,.000,0.6,33,0.2,2.2,1.0,2.5,.421,0.5,0.7,.762,31,0,10.0,Anderson Varejao,0.8,1.1,2.6,0.4,0.5,2.9,.421
0.4,0.8,.447,0.9,2.2,.394,0.3,35,0.2,0.9,1.2,3.0,.408,0.4,0.5,.808,48,0,9.6,James Jones,0.2,1.0,3.7,0.2,0.3,1.0,.553
0.6,1.5,.373,0.3,0.8,.313,0.5,24,0.1,0.7,0.8,2.3,.352,0.8,1.2,.625,40,3,8.9,Jared Cunningham,0.1,0.9,2.6,0.3,0.5,0.7,.407
1.1,2.7,.390,0.5,0.7,.636,1.0,24,0.1,0.7,1.5,3.5,.442,0.6,0.9,.692,15,1,7.5,Jordan McRae,0.1,0.7,4.1,0.0,0.6,0.8,.510
0.4,0.7,.529,0.0,0.0,,0.1,30,0.2,0.6,0.4,0.7,.529,0.2,0.4,.455,25,0,3.8,Sasha Kaun,0.5,0.4,0.9,0.2,0.3,1.0,.529
0.0,0.0,,0.2,0.8,.250,0.4,24,0.0,0.6,0.2,0.8,.250,0.0,0.0,,5,0,3.0,Joe Harris,0.0,0.2,0.6,0.0,0.2,0.6,.375
1.8,4.2,.432,2.4,6.7,.360,1.9,29,0.2,2.7,4.2,10.9,.388,1.6,1.9,.863,78,78,33.9,Wesley Matthews,0.3,2.3,12.5,1.0,1.0,3.1,.498
3.4,7.6,.454,1.5,4.3,.344,5.8,31,0.2,2.6,4.9,11.9,.414,2.8,3.2,.869,65,63,32.4,Deron Williams,0.3,2.4,14.1,0.9,2.3,2.9,.477
5.0,10.3,.483,1.7,4.6,.368,1.8,37,0.7,5.8,6.6,14.8,.448,3.3,3.7,.893,75,75,31.5,Dirk Nowitzki,0.7,2.1,18.3,0.7,1.1,6.5,.504
3.5,6.6,.540,1.7,4.1,.414,2.8,27,0.3,4.2,5.2,10.7,.492,1.5,2.2,.684,61,51,29.5,Chandler Parsons,0.5,1.9,13.7,0.8,1.6,4.7,.571
2.7,5.9,.463,0.8,2.7,.282,3.6,31,0.2,2.8,3.5,8.5,.406,1.9,2.2,.847,80,31,27.4,Raymond Felton,0.5,1.8,9.5,0.9,1.5,3.2,.450
2.9,6.1,.469,0.0,0.0,.000,1.7,31,0.3,6.2,2.9,6.2,.466,2.8,3.6,.768,76,69,26.4,Zaza Pachulia,3.3,2.4,8.6,0.8,1.6,9.4,.466
2.9,6.1,.481,1.4,3.5,.385,4.1,31,0.0,1.7,4.3,9.6,.446,1.0,1.3,.771,74,16,22.5,J.J. Barea,0.4,1.5,10.9,0.4,1.5,2.1,.516
1.8,3.4,.532,0.8,2.5,.329,1.8,32,0.2,1.9,2.6,5.8,.447,1.6,2.2,.721,64,0,20.0,Devin Harris,0.3,1.9,7.6,0.9,1.0,2.2,.516
3.6,5.7,.636,0.0,0.0,,1.2,32,0.6,4.6,3.6,5.7,.636,1.2,1.7,.738,25,1,17.3,David Lee,2.4,2.5,8.5,0.4,1.1,7.0,.636
2.1,4.1,.514,0.0,0.2,.125,0.6,24,0.3,2.7,2.1,4.3,.493,1.5,2.1,.739,69,2,14.4,Dwight Powell,1.2,1.7,5.8,0.5,0.6,4.0,.497
0.9,1.7,.533,0.4,1.5,.265,0.5,22,0.5,2.1,1.3,3.2,.406,0.8,1.0,.800,55,9,11.8,Justin Anderson,0.3,0.8,3.8,0.3,0.4,2.4,.469
1.4,2.3,.636,0.0,0.0,.000,0.3,29,1.1,2.4,1.4,2.3,.628,0.8,1.4,.587,34,6,11.7,Salah Mejri,1.2,1.6,3.7,0.2,0.7,3.6,.628
2.3,3.9,.579,0.0,0.0,.000,0.1,28,0.8,2.4,2.3,3.9,.575,0.5,1.1,.500,34,2,10.9,JaVale McGee,1.6,1.4,5.1,0.1,0.6,3.9,.575
1.3,2.5,.503,0.8,2.8,.273,0.4,31,0.2,2.1,2.0,5.3,.382,0.4,0.4,.917,62,4,10.7,Charlie Villanueva,0.4,1.1,5.1,0.3,0.5,2.5,.454
1.2,2.4,.510,0.1,0.9,.158,0.4,24,0.0,0.9,1.4,3.3,.414,0.4,0.4,.889,21,1,9.2,John Jenkins,0.2,0.5,3.3,0.1,0.5,1.0,.436
0.7,1.1,.688,0.1,0.5,.250,0.1,28,0.3,1.4,0.9,1.6,.542,0.5,0.7,.714,30,2,8.4,Jeremy Evans,0.4,0.6,2.4,0.2,0.2,1.8,.583
3.8,8.7,.434,1.6,4.5,.364,2.5,27,0.4,4.3,5.4,13.2,.410,7.1,8.2,.868,53,53,34.7,Danilo Gallinari,1.0,1.6,19.5,0.8,1.5,5.3,.472
3.3,6.2,.543,1.4,3.9,.354,1.9,21,0.2,2.2,4.7,10.1,.469,1.4,1.8,.820,76,76,32.1,Gary Harris,0.7,1.9,12.3,1.3,1.3,2.9,.538
3.8,9.9,.379,1.1,3.4,.319,5.5,19,0.5,2.9,4.8,13.3,.364,2.1,3.1,.670,68,66,30.4,Emmanuel Mudiay,0.5,2.1,12.8,1.0,3.2,3.4,.404
3.8,8.0,.476,1.4,4.0,.345,2.5,25,0.5,5.1,5.2,12.0,.432,2.6,3.3,.806,82,1,28.7,Will Barton,0.7,1.8,14.4,0.9,1.7,5.8,.489
1.8,4.2,.429,1.1,3.7,.299,4.9,33,0.1,2.5,2.9,7.9,.368,0.8,0.9,.857,39,15,26.6,Jameer Nelson,0.5,2.6,7.7,0.6,1.7,2.9,.438
5.2,9.3,.558,0.0,0.0,.500,1.2,26,0.9,5.2,5.2,9.3,.558,2.0,3.3,.613,67,64,25.3,Kenneth Faried,3.5,2.5,12.5,0.5,1.4,8.7,.558
2.1,4.4,.475,1.6,3.8,.411,4.7,28,0.1,1.8,3.6,8.2,.445,2.8,3.4,.819,28,0,23.5,D.J. Augustin,0.1,1.6,11.6,0.9,1.9,1.9,.541
2.5,5.3,.473,0.6,1.7,.385,1.4,27,0.7,3.0,3.2,7.0,.452,0.6,0.8,.755,70,16,21.7,Darrell Arthur,1.2,2.6,7.5,0.8,0.9,4.2,.498
3.5,6.5,.541,0.4,1.1,.333,2.4,20,0.6,4.7,3.8,7.5,.512,1.9,2.4,.811,80,55,21.7,Nikola Jokic,2.3,2.6,10.0,1.0,1.3,7.0,.535
1.2,3.0,.409,0.9,3.1,.296,2.1,32,0.3,1.6,2.2,6.2,.351,0.7,0.9,.830,54,7,19.8,Randy Foye,0.3,1.5,6.0,0.5,1.1,1.9,.426
1.8,3.3,.535,0.3,1.1,.276,0.6,22,0.7,1.7,2.1,4.4,.470,0.7,1.0,.720,26,22,18.0,JaKarr Sampson,0.6,2.0,5.2,0.5,0.7,2.3,.504
3.1,5.5,.557,0.2,0.9,.245,0.9,24,0.3,3.6,3.3,6.4,.513,1.1,1.2,.899,59,15,17.6,Joffrey Lauvergne,1.3,1.9,7.9,0.2,0.9,4.9,.530
3.2,7.5,.423,0.0,0.1,.000,1.3,21,1.4,3.4,3.2,7.6,.417,1.9,3.1,.616,32,3,17.1,Jusuf Nurkic,2.0,2.8,8.2,0.8,1.7,5.5,.417
2.8,5.5,.505,0.0,0.0,,0.8,27,0.6,3.3,2.8,5.5,.505,1.4,3.0,.458,20,9,15.3,J.J. Hickson,1.1,1.8,6.9,0.5,0.8,4.4,.505
0.6,1.4,.400,0.6,1.9,.325,0.7,23,0.3,1.1,1.2,3.3,.357,0.6,0.8,.765,21,0,14.5,Axel Toupane,0.4,1.9,3.6,0.3,0.3,1.5,.450
0.5,1.3,.412,0.4,1.2,.313,0.6,25,0.2,1.2,0.9,2.5,.364,0.3,0.5,.643,26,6,11.3,Kostas Papanikolaou,0.3,0.9,2.6,0.5,0.8,1.5,.439
0.5,0.5,1.000,0.5,2.1,.235,0.4,26,0.0,0.5,1.0,2.6,.381,0.9,1.0,.875,8,0,10.3,Sean Kilpatrick,0.3,0.9,3.4,0.3,0.5,0.8,.476
0.1,0.2,.300,0.4,1.1,.365,0.9,35,0.1,1.0,0.5,1.3,.355,0.0,0.0,,47,2,7.9,Mike Miller,0.1,1.1,1.3,0.3,0.4,1.1,.508
0.0,0.0,,0.0,0.3,.000,0.3,24,0.0,0.3,0.0,0.3,.000,0.0,0.0,,3,0,2.3,Erick Green,0.0,0.0,0.0,0.0,0.0,0.3,.000
