2P,2PA,2PCT,3P,3PA,3PCT,AST,Age,BLK,DRB,FG,FGA,FGPCT,FT,FTA,FTPCT,GP,GS,MPG,Name,ORB,PF,PTS,STL,TOV,TRB,eFG
4.9,9.7,.506,1.4,3.5,.393,3.2,28,0.1,2.6,6.3,13.2,.476,3.6,4.0,.898,32,31,36.7,Wally Szczerbiak,1.3,1.9,17.5,0.6,1.6,3.8,.528
3.5,6.6,.534,1.2,3.1,.385,4.6,22,0.6,3.3,4.7,9.6,.487,1.2,1.4,.851,71,71,34.1,Delonte West,0.8,2.8,11.8,1.2,1.9,4.1,.548
5.0,9.7,.511,0.0,0.0,,1.7,30,0.9,3.2,5.0,9.7,.511,2.5,3.3,.764,39,25,27.8,Mark Blount,0.9,2.7,12.4,0.4,3.1,4.2,.511
1.5,3.2,.474,1.4,3.5,.392,1.4,29,0.9,4.0,2.9,6.7,.431,0.6,0.9,.680,82,63,24.8,Raef LaFrentz,1.0,3.3,7.8,0.4,0.8,5.0,.533
2.8,5.7,.491,0.0,0.1,.333,1.0,23,0.1,3.2,2.8,5.8,.487,1.8,2.4,.752,61,33,22.6,Ryan Gomes,1.7,1.4,7.6,0.6,0.9,4.9,.492
2.0,3.9,.519,0.0,0.0,.000,1.0,21,1.5,3.9,2.0,3.9,.515,1.2,1.9,.615,68,40,19.6,Kendrick Perkins,2.1,2.9,5.2,0.3,1.6,5.9,.515
2.3,4.7,.492,0.2,0.7,.324,1.3,24,0.4,1.5,2.5,5.4,.471,2.0,2.6,.746,51,9,19.2,Tony Allen,0.6,2.5,7.2,1.0,1.3,2.2,.491
3.2,6.4,.504,0.0,0.1,.000,0.5,21,0.8,3.4,3.2,6.4,.499,1.5,2.3,.642,59,7,18.0,Al Jefferson,1.6,2.8,7.9,0.5,1.1,5.1,.499
1.1,2.7,.427,0.1,0.5,.225,1.6,23,0.1,1.4,1.3,3.2,.395,0.6,0.9,.662,80,5,15.4,Orien Greene,0.5,2.3,3.2,1.0,1.4,1.8,.413
1.5,3.4,.443,0.3,1.1,.316,1.8,24,0.0,0.8,1.8,4.4,.413,1.5,1.7,.900,18,1,14.9,Marcus Banks,0.2,2.1,5.5,0.4,1.3,1.1,.450
0.6,1.5,.406,0.4,1.2,.356,0.7,27,0.3,1.2,1.0,2.7,.383,0.4,0.5,.722,71,1,13.2,Brian Scalabrine,0.4,1.8,2.9,0.3,0.7,1.6,.464
0.4,1.4,.269,0.5,1.1,.500,2.1,27,0.1,0.6,0.9,2.4,.370,0.9,0.9,1.000,19,0,12.3,Dan Dickau,0.3,2.1,3.3,0.6,0.9,0.8,.478
1.9,3.7,.508,0.2,0.6,.300,0.6,20,0.1,1.0,2.1,4.3,.478,0.9,1.2,.784,32,3,11.7,Gerald Green,0.3,1.3,5.2,0.4,0.7,1.3,.500
1.3,2.8,.444,0.0,0.0,,0.4,30,0.4,2.3,1.3,2.8,.444,0.3,0.5,.625,16,0,10.4,Michael Olowokandi,0.3,1.4,2.8,0.2,0.9,2.6,.444
0.8,2.3,.338,0.0,0.0,,0.2,24,0.1,0.5,0.8,2.3,.338,0.8,1.3,.625,32,0,9.1,Justin Reed,0.4,1.4,2.3,0.2,0.5,0.9,.338
0.3,0.7,.400,0.0,0.0,,0.1,22,0.2,1.5,0.3,0.7,.400,0.4,0.9,.462,14,0,6.2,Dwayne Jones,0.7,1.0,1.0,0.1,0.2,2.2,.400
5.5,9.8,.562,0.3,0.9,.280,1.7,23,2.1,5.3,5.8,10.7,.538,3.4,5.6,.614,55,52,34.5,Gerald Wallace,2.2,2.7,15.2,2.5,1.8,7.5,.550
4.4,11.0,.402,0.0,0.2,.231,8.8,30,0.1,2.7,4.5,11.2,.399,3.7,4.6,.803,69,67,34.1,Brevin Knight,0.5,2.9,12.6,2.3,2.4,3.2,.401
5.0,12.2,.415,0.0,0.0,,1.2,23,1.9,6.4,5.0,12.2,.415,3.2,4.8,.656,26,25,33.6,Emeka Okafor,3.6,3.4,13.2,0.8,2.0,10.0,.415
3.1,7.7,.405,1.2,3.4,.358,5.6,21,0.1,2.4,4.3,11.0,.391,2.0,2.8,.725,80,54,30.1,Raymond Felton,1.0,2.3,11.9,1.3,2.3,3.3,.446
2.4,5.3,.456,1.5,4.4,.343,0.8,26,0.3,3.6,3.9,9.7,.405,1.2,1.6,.727,76,42,27.5,Jumaine Jones,1.4,2.6,10.5,0.9,1.0,4.9,.483
5.2,10.0,.518,0.0,0.0,.000,0.6,26,0.4,3.3,5.2,10.0,.517,2.1,2.8,.732,79,79,27.4,Primoz Brezec,2.3,2.9,12.4,0.2,1.1,5.6,.517
3.8,7.4,.511,0.0,0.0,.000,1.3,27,0.8,3.2,3.8,7.5,.508,2.2,3.4,.667,57,22,23.6,Melvin Ely,1.6,2.8,9.8,0.5,1.8,4.9,.508
2.6,6.5,.407,1.2,3.5,.348,1.1,25,0.3,1.8,3.9,10.0,.386,1.2,1.6,.714,47,25,23.6,Kareem Rush,0.4,1.7,10.1,0.8,1.4,2.2,.447
2.1,4.9,.426,0.8,2.5,.337,1.2,25,0.1,2.0,2.9,7.4,.396,2.1,2.7,.762,39,9,21.7,Keith Bogans,0.7,2.0,8.7,1.0,1.1,2.7,.453
2.3,5.2,.451,0.0,0.3,.095,1.2,25,0.2,2.4,2.4,5.5,.430,1.6,2.0,.791,66,18,19.7,Bernard Robinson,0.9,2.1,6.4,1.2,1.1,3.3,.433
3.0,7.2,.422,0.0,0.2,.000,1.0,21,0.5,2.9,3.0,7.4,.409,2.1,2.8,.766,23,1,17.3,Sean May,1.8,2.5,8.2,0.7,1.4,4.7,.409
1.5,3.7,.412,0.9,2.4,.389,0.4,25,0.1,1.6,2.5,6.1,.403,1.8,2.2,.821,78,6,16.3,Matt Carroll,0.4,1.5,7.6,0.6,0.6,2.0,.479
2.2,5.1,.438,0.0,0.1,.333,0.8,28,0.5,2.4,2.2,5.1,.437,0.8,1.2,.683,51,2,16.0,Jake Voskuhl,1.2,3.1,5.3,0.5,0.6,3.6,.439
1.4,3.4,.415,0.7,1.6,.414,0.9,23,0.1,1.3,2.1,5.0,.414,0.9,1.1,.805,36,7,15.7,Alan Anderson,0.6,1.3,5.8,0.3,0.9,1.9,.481
0.3,0.9,.353,0.3,1.4,.185,1.2,26,0.1,0.6,0.6,2.3,.250,0.4,0.4,.941,39,1,8.7,Kevin Burleson,0.1,1.6,1.8,0.7,0.6,0.7,.307
0.7,1.8,.375,0.0,0.0,,0.1,27,0.1,1.4,0.7,1.8,.375,0.7,0.9,.750,18,0,6.6,Lonny Baxter,0.4,0.4,2.0,0.1,0.4,1.8,.375
4.0,9.1,.441,1.6,4.2,.370,6.3,25,0.3,3.2,5.6,13.3,.418,3.2,3.9,.815,81,81,36.5,Kirk Hinrich,0.4,3.1,15.9,1.2,2.3,3.6,.477
5.4,11.2,.481,0.3,1.0,.269,1.9,20,0.6,5.0,5.7,12.2,.463,2.7,3.5,.750,78,56,33.4,Luol Deng,1.6,1.6,14.3,0.9,1.3,6.6,.474
4.0,9.6,.416,2.1,4.8,.435,3.0,22,0.1,2.2,6.1,14.4,.422,2.6,3.4,.787,80,47,31.0,Ben Gordon,0.5,3.0,16.9,0.9,2.3,2.7,.494
1.6,3.5,.442,1.4,3.8,.360,5.0,23,0.0,2.6,2.9,7.3,.400,1.6,1.9,.818,74,38,29.1,Chris Duhon,0.4,2.1,8.7,0.9,1.6,3.0,.493
3.5,7.2,.489,1.1,2.9,.391,1.4,26,0.6,5.0,4.7,10.1,.461,2.5,3.0,.843,82,43,27.3,Andres Nocioni,1.1,3.1,13.0,0.5,1.5,6.1,.517
2.0,3.6,.567,0.0,0.0,.000,1.0,23,1.3,5.7,2.0,3.6,.565,1.2,2.4,.503,79,50,26.8,Tyson Chandler,3.4,3.8,5.3,0.5,1.6,9.0,.565
3.8,7.8,.481,0.0,0.1,.400,1.4,27,0.3,2.7,3.8,7.9,.481,1.5,1.9,.817,62,7,21.4,Darius Songaila,1.2,2.5,9.2,0.6,1.4,4.0,.483
3.0,6.7,.450,0.0,0.0,,0.9,23,0.8,3.5,3.0,6.7,.450,2.0,3.1,.652,66,44,18.5,Mike Sweetney,1.8,3.2,8.1,0.3,1.4,5.3,.450
2.2,4.6,.488,0.0,0.0,1.000,0.4,27,0.3,1.8,2.2,4.6,.490,0.4,0.7,.605,54,20,13.0,Malik Allen,0.8,1.7,4.9,0.3,0.6,2.6,.492
1.9,3.8,.495,0.0,0.0,,0.5,32,0.2,1.4,1.9,3.8,.495,1.1,1.7,.626,72,23,11.4,Othella Harrington,0.8,1.8,4.8,0.1,0.8,2.1,.495
1.2,3.3,.370,0.7,1.8,.379,1.6,26,0.0,0.9,1.9,5.1,.373,0.3,0.4,.810,57,0,11.3,Jannero Pargo,0.1,1.0,4.8,0.4,1.1,1.1,.440
1.7,3.3,.500,0.3,2.0,.167,0.7,28,0.3,1.3,2.0,5.3,.375,0.0,0.0,,3,0,10.7,Tim Thomas,0.0,0.3,4.3,0.0,0.3,1.3,.406
0.5,1.0,.536,0.3,1.1,.273,0.4,35,0.0,0.7,0.8,2.1,.393,0.1,0.2,.400,29,1,7.9,Eric Piatkowski,0.1,0.7,2.0,0.2,0.4,0.8,.467
0.8,1.3,.615,0.0,0.0,,0.4,23,0.2,1.1,0.8,1.3,.615,0.2,0.7,.308,20,0,7.5,Luke Schenscher,0.4,1.1,1.8,0.1,0.3,1.5,.615
0.7,1.6,.467,0.1,0.4,.143,0.4,22,0.1,1.1,0.8,1.9,.405,0.4,0.5,.800,19,0,7.4,Eddie Basden,0.4,0.9,2.1,0.5,0.5,1.5,.419
0.0,0.3,.000,0.3,1.3,.250,0.3,23,0.0,1.0,0.3,1.7,.200,0.7,0.7,1.000,3,0,6.7,Stephen Graham,0.0,1.0,1.7,0.0,0.3,1.0,.300
0.0,0.4,.000,0.0,0.0,,0.2,30,0.0,0.6,0.0,0.4,.000,0.0,0.0,,5,0,4.4,Randy Livingston,0.2,1.2,0.0,0.2,0.2,0.8,.000
0.4,0.9,.500,0.0,0.0,,0.0,25,0.0,0.6,0.4,0.9,.500,0.0,0.0,,7,0,3.7,James Thomas,0.6,0.4,0.9,0.0,0.0,1.1,.500
0.3,0.3,1.000,0.0,0.0,,0.0,26,0.0,0.0,0.3,0.3,1.000,0.0,0.0,,4,0,2.8,Randy Holcomb,0.3,0.5,0.5,0.0,0.0,0.3,1.000
9.5,18.3,.518,1.6,4.8,.335,6.6,21,0.8,6.1,11.1,23.1,.480,7.6,10.3,.738,79,79,42.5,LeBron James,0.9,2.3,31.4,1.6,3.3,7.0,.515
4.4,9.0,.484,0.7,2.3,.308,2.8,26,0.3,1.9,5.1,11.3,.448,2.6,3.7,.702,28,25,36.7,Ronald Murray,0.5,2.3,13.5,1.4,2.0,2.4,.479
4.6,10.9,.417,0.8,2.1,.368,3.6,27,0.6,3.8,5.3,13.0,.409,4.1,5.4,.756,36,31,35.6,Larry Hughes,0.7,3.3,15.5,1.5,2.8,4.5,.439
5.8,11.3,.509,0.0,0.1,.000,1.2,30,1.7,4.4,5.8,11.4,.506,4.1,4.9,.834,78,78,29.3,Zydrunas Ilgauskas,3.1,3.6,15.6,0.5,2.0,7.6,.506
2.0,4.7,.416,0.0,0.1,.100,4.2,32,0.2,2.0,2.0,4.9,.409,0.8,1.1,.688,82,82,28.7,Eric Snow,0.5,2.7,4.8,0.9,1.4,2.4,.410
4.2,8.2,.513,0.0,0.0,.333,0.7,24,0.6,5.4,4.2,8.3,.512,2.2,3.3,.682,79,79,27.5,Drew Gooden,3.0,2.4,10.7,0.7,1.3,8.4,.513
1.7,3.4,.496,1.6,4.9,.324,0.7,32,0.5,4.8,3.3,8.3,.395,1.1,1.5,.748,81,0,25.6,Donyell Marshall,1.3,2.0,9.3,0.7,1.1,6.1,.490
0.6,1.5,.417,1.7,4.5,.377,2.1,29,0.0,1.5,2.3,6.0,.387,0.4,0.6,.640,82,7,25.5,Damon Jones,0.2,1.4,6.7,0.5,0.7,1.6,.530
1.6,3.1,.530,0.0,0.0,.000,0.4,23,0.4,3.3,1.6,3.1,.527,1.3,2.5,.513,48,4,15.8,Anderson Varejao,1.6,2.5,4.6,0.6,0.6,4.9,.527
1.0,2.2,.448,0.7,1.8,.365,0.5,22,0.1,1.2,1.6,4.0,.410,0.6,0.9,.653,53,19,15.3,Sasha Pavlovic,0.3,1.9,4.5,0.4,0.8,1.5,.493
0.9,1.8,.516,0.0,0.0,,0.2,33,0.2,1.5,0.9,1.8,.516,0.6,1.0,.673,51,3,10.4,Alan Henderson,1.2,1.1,2.5,0.2,0.4,2.7,.516
0.4,1.2,.318,0.1,0.4,.231,0.3,31,0.3,1.0,0.5,1.6,.298,0.3,0.4,.688,36,3,9.8,Ira Newble,0.6,1.3,1.3,0.1,0.3,1.6,.325
1.1,2.5,.438,0.0,0.1,.000,0.2,23,0.2,1.0,1.1,2.5,.424,0.6,0.7,.889,13,0,9.0,Stephen Graham,0.3,1.8,2.8,0.2,0.5,1.3,.424
0.5,1.4,.347,0.3,1.0,.333,0.7,24,0.1,0.7,0.8,2.4,.341,0.7,0.9,.788,36,0,8.8,Luke Jackson,0.4,0.8,2.7,0.3,0.9,1.1,.412
0.4,1.2,.333,0.1,0.4,.143,0.5,26,0.0,0.6,0.5,1.6,.288,0.2,0.3,.500,37,0,6.6,Mike Wilks,0.2,0.7,1.1,0.2,0.4,0.7,.305
0.6,1.2,.538,0.0,0.0,,0.0,30,0.0,0.7,0.6,1.2,.538,1.0,1.5,.688,11,0,4.2,Zendon Hamilton,0.3,0.4,2.3,0.3,0.5,1.0,.538
0.0,0.2,.000,0.0,0.0,,0.0,19,0.0,0.5,0.0,0.2,.000,0.0,0.0,,6,0,1.5,Martynas Andriuskevicius,0.2,0.2,0.0,0.3,0.0,0.7,.000
7.9,16.0,.496,1.4,3.3,.406,2.8,27,1.0,7.6,9.3,19.3,.480,6.7,7.4,.901,81,81,38.1,Dirk Nowitzki,1.4,2.0,26.6,0.7,1.9,9.0,.515
4.3,8.5,.505,2.1,5.2,.411,3.8,28,0.3,1.6,6.5,13.7,.470,2.1,2.6,.800,80,80,35.0,Jason Terry,0.4,2.5,17.1,1.3,1.7,2.0,.547
5.5,11.5,.475,0.5,1.1,.429,1.9,25,0.4,4.2,5.9,12.6,.471,3.3,4.5,.734,59,58,32.5,Josh Howard,2.1,2.8,15.6,1.2,1.3,6.3,.489
3.9,8.0,.491,0.1,0.3,.211,2.8,25,0.2,2.3,4.0,8.3,.480,2.2,3.0,.754,62,29,28.5,Marquis Daniels,1.3,2.3,10.2,1.1,1.6,3.6,.484
3.7,8.6,.436,0.7,2.4,.277,2.9,31,0.2,2.2,4.4,11.0,.401,3.5,4.0,.882,55,11,27.7,Jerry Stackhouse,0.6,1.7,13.0,0.7,2.2,2.8,.431
1.3,3.6,.360,0.0,0.1,.000,2.0,35,0.1,1.6,1.3,3.7,.346,1.1,1.7,.667,7,7,26.4,Doug Christie,0.3,1.4,3.7,1.3,0.9,1.9,.346
1.9,3.9,.485,0.0,0.0,.000,1.7,31,0.2,2.9,1.9,3.9,.480,0.8,1.0,.774,52,45,23.9,Adrian Griffin,1.4,2.2,4.6,1.0,0.8,4.4,.480
2.1,4.2,.493,0.0,0.0,,0.6,30,1.3,4.5,2.1,4.2,.493,1.5,2.6,.591,82,36,23.6,Erick Dampier,3.3,3.2,5.7,0.3,1.4,7.8,.493
3.3,6.9,.482,0.1,0.4,.238,3.2,22,0.3,1.8,3.4,7.2,.469,3.0,4.2,.716,56,4,22.8,Devin Harris,0.5,2.2,9.9,0.9,1.5,2.2,.475
2.2,4.7,.454,0.9,2.6,.368,0.7,30,0.2,2.6,3.1,7.3,.424,1.8,2.1,.832,53,0,20.6,Keith Van Horn,1.0,2.3,8.9,0.6,1.3,3.6,.488
0.9,1.9,.487,0.0,0.0,.500,0.3,24,1.8,2.8,0.9,1.9,.487,0.5,0.9,.542,81,45,18.6,DeSagana Diop,1.8,3.1,2.3,0.5,0.4,4.6,.490
0.0,2.0,.000,0.0,0.0,,0.0,21,1.0,7.0,0.0,2.0,.000,3.0,6.0,.500,1,0,18.0,Pavel Podkolzin,0.0,0.0,3.0,0.0,2.0,7.0,.000
1.0,2.2,.457,0.0,0.0,,0.2,23,0.1,1.4,1.0,2.2,.457,1.0,1.2,.800,37,2,11.6,Josh Powell,0.8,1.4,3.0,0.2,0.6,2.2,.457
1.0,2.5,.404,0.0,0.1,.333,0.4,23,0.3,1.0,1.0,2.6,.400,1.0,1.3,.759,23,9,10.5,Rawle Marshall,0.3,0.7,3.1,0.3,0.7,1.3,.408
0.5,1.3,.400,0.2,0.8,.229,1.4,37,0.0,1.0,0.7,2.1,.336,0.5,0.7,.786,62,2,10.0,Darrell Armstrong,0.3,1.1,2.1,0.4,0.9,1.3,.379
0.7,1.4,.542,0.0,0.0,.000,0.0,25,0.6,0.9,0.7,1.4,.533,0.2,0.5,.500,43,1,5.5,Didier Ilunga-Mbenga,0.4,1.1,1.7,0.1,0.4,1.3,.533
9.0,17.8,.506,0.5,1.9,.243,2.7,21,0.5,3.4,9.5,19.7,.481,7.2,8.9,.808,80,80,36.8,Carmelo Anthony,1.5,2.9,26.5,1.1,2.7,4.9,.493
4.9,10.3,.472,0.1,0.3,.185,8.2,29,0.2,3.2,4.9,10.6,.463,3.8,5.2,.738,82,82,35.8,Andre Miller,1.1,2.6,13.7,1.3,3.1,4.3,.466
5.4,11.4,.472,0.0,0.2,.091,2.1,31,3.3,9.6,5.4,11.6,.465,2.0,2.8,.712,56,54,33.2,Marcus Camby,2.4,2.8,12.8,1.4,1.6,11.9,.466
5.3,9.6,.552,0.0,0.2,.167,2.6,30,0.3,1.7,5.3,9.8,.543,2.5,4.3,.580,26,20,28.3,Ruben Patterson,1.7,2.7,13.2,1.3,2.6,3.5,.545
5.2,10.3,.505,0.1,0.4,.227,1.4,28,0.9,4.6,5.3,10.7,.495,2.2,3.0,.712,56,49,27.6,Kenyon Martin,1.7,3.1,12.9,0.8,1.3,6.3,.499
3.5,8.0,.434,1.0,3.0,.346,3.8,29,0.1,1.0,4.5,11.0,.410,2.5,2.9,.874,60,0,25.7,Earl Boykins,0.4,1.2,12.6,0.8,1.4,1.4,.457
1.3,2.4,.546,1.2,3.3,.354,1.7,29,0.3,2.4,2.5,5.7,.434,0.6,0.8,.782,73,27,24.1,Greg Buckner,0.4,2.5,6.7,1.2,0.7,2.9,.537
1.7,3.7,.453,0.0,0.0,,0.6,25,0.2,6.5,1.7,3.7,.453,1.9,3.7,.505,26,2,23.3,Reggie Evans,2.2,2.7,5.2,0.6,1.7,8.7,.453
1.9,4.5,.426,0.1,0.2,.333,0.8,29,0.5,3.1,2.0,4.7,.422,1.4,1.8,.781,64,3,22.6,Eduardo Najera,2.0,2.6,5.4,0.8,0.8,5.1,.429
2.1,3.9,.538,0.0,0.1,.200,0.7,29,0.6,3.3,2.1,3.9,.532,0.7,1.0,.662,72,54,21.9,Francisco Elson,1.4,2.9,4.9,0.8,0.9,4.7,.533
1.2,2.4,.482,1.5,3.7,.395,3.5,26,0.2,1.5,2.6,6.1,.429,0.8,1.3,.627,46,10,21.2,Earl Watson,0.4,2.1,7.5,0.8,1.6,1.9,.550
2.7,5.7,.471,0.8,2.9,.286,1.5,32,0.2,2.2,3.5,8.6,.408,0.4,1.1,.385,12,6,19.8,Voshon Lenard,0.2,1.8,8.3,0.7,0.9,2.3,.456
1.3,2.5,.521,1.0,2.8,.350,0.9,25,0.4,1.3,2.3,5.3,.431,0.6,0.7,.810,58,21,15.9,DerMarr Johnson,0.3,1.5,6.1,0.4,0.8,1.7,.523
0.9,2.5,.375,0.6,2.0,.316,2.3,33,0.1,0.9,1.6,4.5,.349,1.1,1.3,.833,19,0,14.8,Howard Eisley,0.1,1.2,4.8,0.4,0.9,1.0,.419
1.2,2.6,.469,0.0,0.2,.154,0.2,21,0.2,1.3,1.3,2.8,.445,0.9,1.3,.704,61,2,8.5,Linas Kleiza,0.6,1.4,3.5,0.2,0.3,1.9,.451
0.0,1.0,.000,0.0,0.0,,0.0,23,0.0,0.0,0.0,1.0,.000,0.0,0.0,,1,0,3.0,Nene Hilario,0.0,1.0,0.0,0.0,2.0,0.0,.000
0.0,0.0,,0.0,0.0,,1.0,35,0.0,1.0,0.0,0.0,,0.0,0.0,,1,0,3.0,Bryon Russell,0.0,0.0,0.0,0.0,0.0,1.0,
0.4,0.9,.385,0.0,0.0,,0.4,22,0.0,0.1,0.4,0.9,.385,0.2,0.6,.375,14,0,2.4,Julius Hodge,0.4,0.5,0.9,0.1,0.6,0.5,.385
