2P,2PA,2PCT,3P,3PA,3PCT,AST,Age,BLK,DRB,FG,FGA,FGPCT,FT,FTA,FTPCT,GP,GS,MPG,Name,ORB,PF,PTS,STL,TOV,TRB,eFG
0.5,1.6,.292,1.2,3.3,.367,0.4,24,0.1,2.0,1.7,4.9,.342,0.1,0.3,.250,15,0,13.9,Andrew White,0.3,0.8,4.6,0.2,0.5,2.3,.466
0.9,1.6,.556,0.8,2.3,.360,0.7,23,0.1,2.1,1.7,3.9,.441,0.4,0.5,.810,39,1,13.3,Tyler Cavanaugh,1.2,1.6,4.7,0.2,0.4,3.3,.546
0.4,1.3,.292,0.4,1.2,.364,3.2,28,0.1,0.9,0.8,2.6,.326,0.4,0.4,1.000,18,0,12.0,Josh Magette,0.1,0.9,2.6,0.4,0.5,1.1,.413
0.3,1.0,.250,0.8,0.8,1.000,0.0,23,0.3,0.8,1.0,1.8,.571,0.5,0.5,1.000,4,0,10.5,Antonius Cleveland,0.3,3.0,3.3,0.3,1.3,1.0,.786
1.0,1.0,1.000,0.0,0.0,,0.0,30,0.0,0.0,1.0,1.0,1.000,0.0,0.0,,1,0,5.0,Jeremy Evans,1.0,1.0,2.0,0.0,1.0,1.0,1.000
0.0,0.0,,0.0,0.5,.000,0.0,24,0.0,0.8,0.0,0.5,.000,0.0,0.0,,4,0,2.5,Nicolas Brussino,0.0,0.0,0.0,0.0,0.0,0.8,.000
2.5,5.4,.457,2.0,5.4,.371,2.0,31,0.4,5.1,4.5,10.8,.414,2.6,3.4,.764,73,73,29.9,DeMarre Carroll,1.4,2.3,13.5,0.8,1.4,6.6,.506
1.8,3.9,.461,2.7,7.1,.378,1.6,25,0.5,3.9,4.5,11.0,.407,1.5,1.8,.852,75,68,29.3,Allen Crabbe,0.4,2.2,13.2,0.6,1.0,4.3,.529
2.3,5.1,.452,1.8,5.4,.326,6.6,24,0.3,2.7,4.1,10.5,.387,2.7,3.4,.813,80,58,28.8,Spencer Dinwiddie,0.5,2.3,12.6,0.9,1.6,3.2,.471
4.8,9.9,.491,0.2,0.8,.241,2.5,23,0.7,5.3,5.0,10.6,.472,3.7,4.6,.788,68,59,28.2,Rondae Hollis-Jefferson,1.5,2.1,13.9,1.0,1.8,6.8,.481
3.3,6.9,.480,1.2,3.5,.347,4.2,23,0.3,2.9,4.5,10.4,.435,1.9,2.6,.711,71,10,26.3,Caris LeVert,0.7,2.2,12.1,1.2,2.2,3.7,.493
3.9,8.2,.477,1.9,5.8,.324,5.2,21,0.4,3.3,5.8,14.0,.414,2.0,2.7,.740,48,35,25.7,D'Angelo Russell,0.6,1.9,15.5,0.8,3.1,3.9,.481
2.0,3.4,.589,1.9,4.6,.419,1.6,26,0.3,2.7,3.9,8.0,.491,1.1,1.3,.827,78,14,25.3,Joe Harris,0.7,2.0,10.8,0.4,1.2,3.3,.612
4.0,10.0,.400,1.0,2.0,.500,4.0,29,0.0,0.0,5.0,12.0,.417,7.0,7.0,1.000,1,1,25.0,Jeremy Lin,0.0,3.0,18.0,0.0,3.0,0.0,.458
4.1,7.7,.536,0.2,0.7,.250,2.1,30,0.3,4.5,4.3,8.3,.513,1.3,2.4,.558,18,6,21.9,Trevor Booker,2.1,2.4,10.1,0.4,1.7,6.6,.523
1.9,3.6,.532,1.0,2.7,.383,1.0,30,0.6,3.5,3.0,6.3,.468,0.5,0.7,.688,22,1,20.3,Dante Cunningham,1.3,1.6,7.5,0.5,0.8,4.8,.550
3.2,5.3,.599,0.1,0.2,.333,0.7,19,1.2,3.4,3.3,5.5,.589,1.6,2.0,.776,72,31,20.0,Jarrett Allen,2.0,2.0,8.2,0.4,1.1,5.4,.596
0.4,1.0,.384,1.5,4.2,.349,0.8,27,0.4,3.1,1.9,5.2,.356,0.7,0.9,.817,70,8,19.4,Quincy Acy,0.6,2.1,5.9,0.5,0.9,3.7,.496
2.7,4.8,.567,0.2,0.6,.385,0.7,28,0.5,3.1,3.0,5.5,.546,1.0,1.4,.667,42,33,16.7,Tyler Zeller,1.5,1.9,7.1,0.2,0.8,4.6,.568
0.5,1.5,.373,1.1,2.8,.404,1.1,24,0.1,1.7,1.7,4.3,.393,0.5,0.8,.704,35,0,13.7,Nik Stauskas,0.1,0.6,5.1,0.1,0.6,1.8,.527
2.8,4.8,.576,0.0,0.2,.250,0.4,22,0.6,2.3,2.8,5.0,.566,0.7,1.0,.760,26,0,12.6,Jahlil Okafor,0.7,1.7,6.4,0.1,0.7,2.9,.570
0.9,2.4,.375,0.4,2.3,.174,1.0,24,0.2,1.5,1.3,4.7,.277,0.4,0.8,.500,10,0,12.5,Milton Doyle,0.3,1.3,3.4,0.6,0.2,1.8,.319
0.2,0.5,.400,0.4,1.9,.211,0.4,24,0.0,1.6,0.6,2.4,.250,0.0,0.0,,10,0,12.0,James Webb,0.8,1.0,1.6,0.1,0.4,2.4,.333
1.5,2.4,.640,0.1,0.6,.222,0.4,31,0.4,2.1,1.7,3.0,.559,0.7,1.0,.767,31,13,11.6,Timofey Mozgov,1.0,1.3,4.2,0.2,1.1,3.2,.581
0.9,2.8,.318,0.7,2.7,.256,0.9,28,0.1,2.1,1.6,5.4,.287,1.1,1.2,.947,16,0,11.4,Sean Kilpatrick,0.1,0.5,4.9,0.1,1.0,2.2,.351
2.1,4.3,.485,0.4,1.1,.389,1.3,22,0.1,1.4,2.5,5.4,.465,0.8,1.2,.684,16,0,11.3,Isaiah Whitehead,0.3,1.4,6.3,0.5,1.5,1.6,.506
0.0,0.4,.000,0.2,0.4,.500,0.4,23,0.0,1.8,0.2,0.8,.250,0.2,0.4,.500,5,0,6.6,Jacob Wiley,0.4,0.8,0.8,0.2,0.0,2.2,.375
0.0,0.0,,0.0,0.0,,1.0,21,0.0,0.0,0.0,0.0,,0.0,0.0,,1,0,4.0,Rashad Vaughn,0.0,1.0,0.0,0.0,0.0,0.0,
6.1,11.3,.541,2.8,6.8,.408,5.1,25,0.3,3.2,8.9,18.1,.491,3.9,4.4,.889,60,60,32.2,Kyrie Irving,0.6,2.0,24.4,1.1,2.3,3.8,.568
3.8,7.3,.514,1.3,3.1,.429,4.7,31,1.1,5.9,5.1,10.5,.489,1.3,1.7,.783,72,72,31.6,Al Horford,1.4,1.9,12.9,0.6,1.8,7.4,.553
3.6,7.1,.507,1.7,4.4,.395,1.6,21,0.4,4.0,5.3,11.5,.465,2.1,3.3,.644,70,70,30.7,Jaylen Brown,1.0,2.6,14.5,1.0,1.8,5.0,.540
3.7,7.4,.492,1.3,3.0,.434,1.6,19,0.7,4.4,5.0,10.4,.475,2.7,3.2,.826,80,80,30.5,Jayson Tatum,0.6,2.1,13.9,1.0,1.4,5.0,.538
2.1,4.9,.429,1.4,4.6,.301,4.8,23,0.4,2.7,3.5,9.5,.367,1.8,2.5,.729,54,11,29.9,Marcus Smart,0.8,2.5,10.2,1.3,2.4,3.5,.440
3.3,7.0,.467,1.6,4.3,.368,1.3,28,0.2,4.6,4.9,11.3,.429,2.3,2.9,.805,54,21,26.8,Marcus Morris,0.8,1.9,13.6,0.6,1.2,5.4,.499
2.0,5.0,.410,1.9,5.0,.381,2.9,23,0.2,3.9,4.0,10.0,.395,1.4,1.9,.772,80,16,25.9,Terry Rozier,0.8,1.5,11.3,1.0,1.0,4.7,.491
4.0,7.6,.530,0.0,0.0,,2.3,27,0.7,4.3,4.0,7.6,.530,2.1,2.7,.797,26,0,19.1,Greg Monroe,2.0,1.8,10.2,1.1,1.8,6.3,.530
2.6,5.2,.487,0.0,0.3,.143,1.1,31,0.6,3.8,2.6,5.5,.471,0.7,1.0,.756,81,67,18.3,Aron Baynes,1.6,2.5,6.0,0.3,1.0,5.3,.474
0.3,0.9,.397,0.5,1.7,.320,0.3,23,0.1,1.7,0.9,2.6,.346,0.3,0.6,.610,73,0,15.8,Semi Ojeleye,0.5,1.2,2.7,0.3,0.3,2.2,.452
1.7,2.8,.617,0.3,0.9,.310,0.9,25,0.8,2.9,2.0,3.7,.541,1.0,1.3,.753,63,3,14.9,Daniel Theis,1.4,2.5,5.3,0.5,0.9,4.3,.579
1.0,2.5,.398,0.6,1.6,.360,1.8,25,0.1,1.4,1.6,4.1,.384,0.6,0.7,.865,54,2,14.4,Shane Larkin,0.3,1.1,4.3,0.5,0.6,1.7,.454
0.6,1.8,.321,0.5,1.4,.354,0.5,24,0.2,1.2,1.0,3.1,.336,0.5,0.8,.590,48,1,10.9,Abdel Nader,0.3,0.9,3.0,0.3,0.7,1.5,.413
2.0,2.8,.727,1.5,3.0,.500,1.0,30,0.0,0.8,3.5,5.8,.609,0.0,0.0,,4,0,10.0,Jonathan Gibson,0.0,1.3,8.5,0.0,0.8,0.8,.739
0.9,1.5,.632,0.2,0.5,.429,0.6,23,0.1,1.0,1.2,2.0,.577,0.5,1.0,.462,13,1,8.8,Jabari Bird,0.5,0.5,3.0,0.2,0.6,1.5,.635
0.4,0.7,.583,0.4,1.1,.324,0.5,22,0.2,1.1,0.8,1.8,.426,0.5,0.7,.682,33,4,7.1,Guerschon Yabusele,0.5,0.7,2.4,0.1,0.4,1.6,.525
0.3,0.6,.545,0.0,0.6,.000,0.7,25,0.1,0.4,0.3,1.2,.273,0.4,0.5,.778,18,1,5.9,Kadeem Allen,0.2,0.8,1.1,0.2,0.5,0.6,.273
1.0,1.0,1.000,0.0,1.0,.000,0.0,27,0.0,1.0,1.0,2.0,.500,0.0,0.0,,1,1,5.0,Gordon Hayward,0.0,1.0,2.0,0.0,0.0,1.0,.500
0.0,0.5,.000,0.0,1.0,.000,0.0,30,0.0,0.5,0.0,1.5,.000,0.0,0.0,,2,0,3.5,Xavier Silas,0.5,0.5,0.0,0.5,0.0,1.0,.000
0.0,0.0,,0.0,0.5,.000,0.0,26,0.0,0.5,0.0,0.5,.000,0.0,0.0,,2,0,3.0,Jarell Eddie,0.0,0.0,0.0,0.5,0.0,0.5,.000
4.5,9.5,.469,2.9,7.5,.384,5.6,27,0.3,2.7,7.4,17.0,.431,4.5,5.3,.864,80,80,34.2,Kemba Walker,0.4,1.2,22.1,1.1,2.2,3.1,.516
2.8,5.9,.473,1.4,4.3,.336,5.5,29,0.4,3.9,4.2,10.2,.415,1.7,2.0,.831,64,64,31.0,Nicolas Batum,0.9,1.1,11.6,1.0,2.0,4.8,.486
6.2,11.2,.559,0.0,0.1,.143,1.3,32,1.6,9.3,6.2,11.2,.555,4.1,7.2,.574,81,81,30.4,Dwight Howard,3.1,3.1,16.6,0.6,2.6,12.5,.556
1.7,3.3,.512,1.6,3.9,.413,1.2,31,0.5,3.8,3.3,7.2,.458,1.3,1.6,.829,78,78,25.7,Marvin Williams,0.9,1.5,9.5,0.7,0.8,4.7,.570
3.8,7.5,.505,0.0,0.0,.000,1.0,24,0.4,2.9,3.8,7.6,.504,1.6,2.3,.684,74,74,25.0,Michael Kidd-Gilchrist,1.1,1.9,9.2,0.7,0.7,4.1,.504
3.6,7.2,.495,1.2,3.2,.370,2.3,25,0.4,3.4,4.8,10.4,.457,2.2,2.6,.861,80,18,24.6,Jeremy Lamb,0.6,1.7,12.9,0.8,1.2,4.1,.513
2.6,5.6,.459,1.3,3.5,.380,1.6,24,0.2,3.1,3.9,9.1,.429,2.0,2.5,.799,79,4,23.2,Frank Kaminsky,0.6,1.2,11.1,0.5,0.8,3.6,.501
2.5,4.6,.542,0.1,0.1,.667,0.9,25,0.6,3.3,2.6,4.7,.545,1.8,2.6,.718,33,0,19.0,Cody Zeller,2.0,2.5,7.1,0.4,1.0,5.4,.551
0.9,2.0,.452,0.6,1.5,.412,0.9,24,0.0,1.3,1.5,3.5,.434,0.7,0.9,.695,63,2,16.7,Treveon Graham,0.7,1.7,4.3,0.5,0.4,1.9,.525
1.2,3.3,.365,0.3,1.1,.237,2.2,26,0.4,1.9,1.5,4.4,.332,1.4,1.7,.820,52,2,16.1,Michael Carter-Williams,0.7,1.9,4.6,0.8,1.0,2.7,.362
1.1,2.9,.385,1.3,3.9,.342,1.4,19,0.1,0.9,2.4,6.7,.360,0.5,0.6,.842,63,0,13.6,Malik Monk,0.1,0.9,6.7,0.3,0.8,1.0,.458
1.2,2.8,.409,0.2,0.8,.256,0.7,22,0.0,2.3,1.4,3.6,.375,0.4,0.5,.800,53,6,13.5,Dwayne Bacon,0.1,0.9,3.3,0.3,0.4,2.3,.404
1.7,3.5,.500,0.2,0.3,.571,0.5,23,0.4,3.5,1.9,3.8,.506,2.1,2.8,.758,22,1,11.9,Willy Hernangomez,1.7,1.5,6.1,0.5,0.4,5.2,.530
1.5,3.6,.422,0.4,1.2,.326,0.4,24,0.2,1.8,1.9,4.8,.398,0.6,0.7,.840,36,0,10.5,Johnny O'Bryant,0.8,1.3,4.8,0.3,0.4,2.6,.439
0.0,0.0,,0.3,0.6,.462,1.1,29,0.1,1.2,0.3,0.6,.462,0.0,0.1,.500,23,0,7.6,Julyan Stone,0.0,0.9,0.8,0.2,0.3,1.3,.692
0.4,1.2,.333,0.4,1.6,.250,0.6,24,0.0,0.8,0.8,2.8,.286,0.4,0.4,1.000,5,0,5.6,Marcus Paige,0.0,0.0,2.4,0.0,0.0,0.8,.357
1.0,1.8,.571,0.0,0.0,,0.0,25,0.0,1.8,1.0,1.8,.571,0.0,0.3,.000,4,0,5.0,Mangok Mathiang,0.8,1.3,2.0,0.3,0.0,2.5,.571
1.8,4.6,.387,2.2,6.2,.359,2.1,28,0.4,3.6,4.0,10.9,.371,1.9,2.3,.823,72,72,31.5,Justin Holiday,0.4,1.9,12.2,1.1,1.3,4.0,.474
3.4,6.8,.497,2.1,5.9,.362,1.2,20,0.6,6.3,5.5,12.7,.434,2.1,2.4,.843,68,68,29.7,Lauri Markkanen,1.2,1.5,15.2,0.6,1.2,7.5,.518
4.7,10.2,.457,0.8,2.6,.321,6.0,23,0.5,3.8,5.5,12.8,.429,1.6,2.2,.730,52,43,29.3,Kris Dunn,0.5,3.4,13.4,2.0,2.9,4.3,.462
3.9,9.7,.405,1.8,5.1,.341,3.0,22,0.2,3.5,5.7,14.8,.383,3.6,4.5,.813,24,24,27.3,Zach LaVine,0.4,2.3,16.7,1.0,1.8,3.9,.442
2.1,4.6,.450,1.9,4.8,.386,3.2,24,0.1,4.5,3.9,9.4,.417,0.5,0.7,.745,77,37,27.2,Denzel Valentine,0.6,2.4,10.2,0.8,1.3,5.1,.517
5.3,9.9,.536,0.1,0.2,.286,1.9,29,0.8,2.4,5.3,10.1,.530,1.1,1.4,.756,64,64,26.4,Robin Lopez,2.1,1.7,11.8,0.2,1.7,4.5,.533
3.0,5.6,.525,2.8,6.4,.429,1.6,26,0.5,5.6,5.7,12.1,.474,2.6,3.2,.823,25,3,24.9,Nikola Mirotic,0.7,1.8,16.8,0.6,1.2,6.4,.588
3.1,6.6,.475,2.1,5.3,.396,1.4,28,0.3,2.4,5.2,11.9,.439,2.9,3.6,.813,9,1,23.8,Sean Kilpatrick,0.3,0.9,15.4,0.7,1.3,2.8,.528
2.6,5.3,.496,0.3,0.7,.346,1.5,25,0.4,3.4,2.9,6.0,.478,1.9,2.9,.655,70,21,23.5,David Nwaba,1.3,2.3,7.9,0.8,1.1,4.7,.499
2.1,5.0,.419,1.4,3.6,.385,4.5,23,0.4,2.0,3.5,8.6,.405,0.5,0.6,.750,25,14,23.3,Cameron Payne,0.7,1.8,8.8,1.0,1.4,2.8,.486
2.0,4.3,.468,0.8,2.5,.324,4.6,25,0.1,1.9,2.8,6.8,.415,1.9,2.5,.745,74,26,22.8,Jerian Grant,0.4,1.8,8.4,0.9,1.2,2.3,.475
4.1,8.1,.514,1.1,3.1,.359,1.7,22,0.3,4.6,5.2,11.1,.471,1.6,2.1,.769,73,4,22.5,Bobby Portis,2.2,1.8,13.2,0.7,1.4,6.8,.520
1.9,3.7,.500,0.9,2.9,.300,1.0,22,0.3,5.2,2.7,6.6,.413,0.6,1.3,.481,21,4,19.0,Noah Vonleh,1.7,1.2,6.9,0.6,0.8,6.9,.478
2.3,3.9,.596,0.0,0.0,.000,1.0,25,0.2,2.7,2.3,3.9,.591,1.0,1.5,.667,55,16,17.8,Cristiano Felicio,1.5,1.9,5.6,0.3,1.0,4.2,.591
2.0,4.8,.418,0.8,2.7,.288,1.1,21,0.1,1.5,2.8,7.5,.371,1.6,2.1,.769,19,0,16.5,Antonio Blakeney,0.2,1.0,7.9,0.4,0.6,1.7,.423
0.8,2.3,.355,0.7,2.0,.336,0.9,23,0.3,2.2,1.5,4.3,.346,0.4,0.5,.731,54,12,15.3,Paul Zipser,0.2,1.6,4.0,0.4,0.8,2.4,.425
0.5,1.5,.333,0.0,0.0,,0.3,31,0.5,2.0,0.5,1.5,.333,0.0,0.3,.000,4,0,15.3,Omer Asik,0.5,1.5,1.0,0.3,1.0,2.5,.333
0.3,0.4,.800,0.4,1.3,.290,1.5,23,0.0,1.0,0.7,1.7,.415,0.2,0.3,.833,24,0,12.7,Ryan Arcidiacono,0.0,0.8,2.0,0.5,0.5,1.0,.524
1.1,3.4,.333,0.3,1.3,.222,1.4,22,0.1,0.9,1.4,4.7,.303,0.8,0.9,.917,14,0,9.6,Kay Felder,0.1,0.8,3.9,0.2,1.1,1.0,.333
0.5,1.2,.407,0.1,1.0,.136,0.4,29,0.1,0.8,0.6,2.1,.286,0.6,0.7,.824,23,1,8.5,Quincy Pondexter,0.3,1.0,2.0,0.3,0.5,1.2,.316
0.0,0.0,,0.0,1.0,.000,0.0,26,0.0,0.0,0.0,1.0,.000,0.0,0.0,,1,0,3.0,Jarell Eddie,0.0,0.0,0.0,0.0,0.0,0.0,.000
8.6,14.3,.603,1.8,5.0,.367,9.1,33,0.9,7.5,10.5,19.3,.542,4.7,6.5,.731,82,82,36.9,LeBron James,1.2,1.6,27.5,1.4,4.2,8.6,.590
1.2,2.7,.453,1.8,4.8,.375,1.8,32,0.1,2.6,3.0,7.4,.403,0.5,0.7,.696,80,61,28.1,J.R. Smith,0.4,2.0,8.3,0.9,1.0,2.9,.524
3.3,6.8,.494,2.3,5.6,.415,1.7,29,0.4,7.5,5.7,12.4,.458,4.0,4.5,.880,59,59,28.0,Kevin Love,1.7,2.0,17.6,0.7,1.5,9.3,.552
2.3,4.6,.509,1.1,3.2,.351,2.8,31,0.6,1.8,3.5,7.8,.444,1.4,1.7,.805,24,24,27.9,George Hill,0.8,2.2,9.4,0.9,1.2,2.7,.516
3.2,7.1,.449,1.5,5.8,.253,4.5,28,0.1,1.6,4.7,12.9,.361,3.9,4.5,.868,15,14,27.1,Isaiah Thomas,0.5,1.7,14.7,0.6,2.7,2.1,.418
1.8,3.5,.508,1.2,3.6,.328,1.1,27,0.2,2.5,3.0,7.1,.418,1.5,1.7,.848,53,47,25.4,Jae Crowder,0.8,2.3,8.6,0.8,0.8,3.3,.500
3.0,6.1,.492,1.2,3.4,.352,1.4,25,0.2,2.2,4.2,9.5,.442,1.2,1.5,.813,21,11,25.3,Rodney Hood,0.4,2.0,10.8,0.7,0.3,2.6,.505
3.1,5.7,.540,0.7,2.2,.312,1.3,31,0.4,2.4,3.8,7.9,.477,2.6,3.0,.868,78,13,23.4,Jeff Green,0.8,1.9,10.8,0.5,1.0,3.2,.520
3.8,7.9,.479,0.5,1.5,.329,3.5,36,0.7,3.1,4.3,9.5,.455,2.0,2.9,.701,46,3,23.2,Dwyane Wade,0.8,1.8,11.2,0.9,2.0,3.9,.482
3.1,6.4,.486,1.6,3.9,.407,1.7,25,0.1,1.6,4.7,10.3,.456,1.7,2.1,.810,28,0,22.6,Jordan Clarkson,0.5,1.6,12.6,0.7,1.1,2.1,.533
0.8,1.5,.537,2.2,5.2,.436,1.2,36,0.4,2.1,3.0,6.6,.459,0.9,1.0,.889,73,4,21.6,Kyle Korver,0.1,1.8,9.2,0.4,0.8,2.3,.628
3.6,6.3,.572,0.0,0.3,.125,1.0,25,0.8,4.8,3.7,6.7,.550,1.5,2.1,.720,24,10,20.8,Larry Nance,2.2,2.5,8.9,1.2,0.4,7.0,.553
2.5,4.4,.562,0.0,0.0,,0.6,26,0.3,4.3,2.5,4.4,.562,0.8,1.5,.544,53,22,20.2,Tristan Thompson,2.4,1.9,5.8,0.3,0.7,6.6,.562
1.1,2.3,.469,0.5,1.9,.269,1.2,27,0.3,2.4,1.6,4.1,.379,0.8,1.1,.733,14,6,19.7,Iman Shumpert,0.5,1.6,4.4,0.6,1.1,2.9,.440
3.3,6.8,.481,0.4,1.5,.250,1.6,29,0.3,1.2,3.6,8.3,.439,2.2,2.6,.854,16,7,19.3,Derrick Rose,0.6,0.9,9.8,0.2,1.8,1.8,.462
0.8,1.5,.545,0.8,1.7,.464,2.1,36,0.0,1.2,1.6,3.2,.503,0.4,0.5,.800,57,32,16.0,Jose Calderon,0.2,1.4,4.5,0.5,0.7,1.5,.624
1.0,2.0,.500,0.0,0.0,,2.0,33,0.0,1.0,1.0,2.0,.500,1.0,2.0,.500,1,0,15.0,Kendrick Perkins,0.0,1.0,3.0,1.0,1.0,1.0,.500
1.2,1.8,.684,0.7,2.0,.333,0.6,34,0.3,2.3,1.9,3.8,.497,0.3,0.3,.933,44,1,12.4,Channing Frye,0.2,1.2,4.8,0.4,0.4,2.5,.586
1.0,1.6,.586,0.5,1.4,.368,0.7,22,0.0,1.7,1.5,3.0,.484,0.4,0.8,.565,61,12,11.0,Cedi Osman,0.3,1.3,3.9,0.4,0.5,2.0,.570
0.3,1.0,.261,0.5,1.5,.306,0.2,29,0.1,0.8,0.7,2.5,.288,0.4,0.5,.692,24,0,7.3,John Holland,0.3,0.4,2.3,0.3,0.3,1.0,.381
1.5,2.1,.731,0.0,0.0,,0.2,21,0.4,1.1,1.5,2.1,.731,0.7,0.9,.724,32,2,6.7,Ante Zizic,0.8,0.9,3.7,0.1,0.3,1.9,.731
0.1,0.7,.200,0.0,0.2,.000,0.4,23,0.1,0.2,0.1,0.9,.154,0.2,0.4,.600,14,0,4.7,London Perrantes,0.1,0.4,0.5,0.1,0.1,0.3,.154
5.4,11.4,.478,1.5,4.3,.357,2.0,25,0.2,5.1,7.0,15.7,.445,3.4,4.1,.827,77,77,34.2,Harrison Barnes,1.0,1.2,18.9,0.6,1.5,6.1,.494
2.1,4.7,.441,2.4,6.4,.381,2.7,31,0.3,2.7,4.5,11.1,.406,1.3,1.6,.822,63,62,33.8,Wesley Matthews,0.4,2.2,12.7,1.2,1.3,3.1,.516
4.3,9.9,.436,1.5,4.9,.313,5.2,20,0.3,3.0,5.9,14.8,.395,1.9,2.8,.694,69,69,29.7,Dennis Smith,0.7,2.2,15.2,1.0,2.8,3.8,.447
2.2,4.5,.477,1.6,4.4,.373,2.5,24,0.1,2.7,3.8,8.9,.426,1.0,1.3,.796,82,21,27.8,Yogi Ferrell,0.3,1.9,10.2,0.8,1.0,3.0,.518
1.1,2.9,.385,1.0,4.8,.209,1.2,23,0.2,2.2,2.1,7.7,.275,1.4,1.9,.765,9,3,25.9,Aaron Harrison,0.4,3.0,6.7,1.0,0.3,2.7,.341
2.7,5.5,.494,1.8,4.4,.409,1.6,39,0.6,5.4,4.5,9.8,.456,1.3,1.4,.898,77,77,24.7,Dirk Nowitzki,0.3,1.9,12.0,0.6,0.7,5.7,.547
2.7,5.5,.499,1.7,4.5,.367,6.3,33,0.0,2.7,4.4,10.0,.439,1.2,1.5,.784,69,10,23.2,J.J. Barea,0.2,1.2,11.6,0.5,2.1,2.9,.522
1.8,3.9,.465,1.5,3.0,.494,1.1,26,0.2,2.3,3.3,6.9,.478,0.9,1.1,.857,26,3,22.9,Doug McDermott,0.3,1.9,9.0,0.3,0.8,2.5,.586
1.2,2.6,.481,1.0,3.2,.299,1.2,24,0.2,2.5,2.2,5.8,.380,0.5,0.7,.733,21,13,21.3,Dorian Finney-Smith,1.0,2.0,5.9,0.5,1.0,3.6,.463
2.9,4.4,.656,0.4,1.1,.333,1.2,26,0.4,3.9,3.2,5.4,.593,1.7,2.3,.719,79,25,21.2,Dwight Powell,1.7,2.4,8.5,0.8,0.7,5.6,.626
1.7,3.6,.465,1.0,2.8,.352,1.9,34,0.2,1.7,2.7,6.5,.415,2.1,2.5,.830,44,1,18.3,Devin Harris,0.2,2.3,8.5,0.8,1.1,1.9,.493
